Area,BUFF_DIST,LOCALITY_I,Perimeter,value,file.name
19.00362924,5,L834368,3.117662103,0.018321386,forest_loss_5
26.91715066,5,L2875912,2.256211723,0.010134407,forest_loss_5
38.9454954,5,L250958,2.646238463,0,forest_loss_5
96.84988008,5,L250145,4.795861467,0,forest_loss_5
62.48892426,5,L227274,3.622011139,0,forest_loss_5
5.564527258,5,L622087,0.999373874,0,forest_loss_5
221.92285,5,L797450,6.048442742,5.80E-05,forest_loss_5
7.442667215,5,L2107980,1.786392089,6.32E-04,forest_loss_5
76.90147549,5,L834429,5.118132766,6.79E-05,forest_loss_5
16.03374622,5,L385285,1.731909734,0,forest_loss_5
69.36152985,5,L889273,3.514993998,4.14E-04,forest_loss_5
89.83552913,5,L299578,4.033944585,1.09E-04,forest_loss_5
93.73892113,5,L1743685,4.17784758,1.76E-04,forest_loss_5
319.0909037,5,L684445,8.24315392,6.28E-04,forest_loss_5
34.0470971,5,L588572,3.552011792,6.67E-04,forest_loss_5
37.42166983,5,L883813,2.56518368,2.65E-04,forest_loss_5
217.5057554,5,L732477,6.138825815,4.14E-04,forest_loss_5
60.3667342,5,L232994,3.965223168,5.16E-04,forest_loss_5
105.5116638,5,L343087,5.393706839,6.20E-04,forest_loss_5
15.82612815,5,L910358,1.74843709,9.25E-04,forest_loss_5
107.8573867,5,L1215121,4.771933533,0.003229737,forest_loss_5
217.2872915,5,L268530,8.669759547,0.002713969,forest_loss_5
790.6461919,5,L213077,11.85319233,0.003172507,forest_loss_5
128.4767034,5,L152123,4.777319255,0.001748705,forest_loss_5
81.43173982,5,L1163678,4.129937205,0.002339181,forest_loss_5
196.1479739,5,L252263,6.378792977,4.60E-04,forest_loss_5
23.72710521,5,L454170,2.106393862,4.41E-04,forest_loss_5
127.8079008,5,L108460,4.815162072,6.70E-04,forest_loss_5
144.0509166,5,L339164,5.331651204,4.04E-04,forest_loss_5
102.340698,5,L108479,4.021158782,5.89E-04,forest_loss_5
228.3071132,5,L298724,6.3240743,7.10E-04,forest_loss_5
353.4472499,5,L11,7.647478528,2.23E-04,forest_loss_5
3.014494833,5,L1620006,0.918286157,1.70E-04,forest_loss_5
33.66621996,5,L571677,2.897408564,3.36E-04,forest_loss_5
21.74399686,5,L2921580,3.802309809,9.06E-04,forest_loss_5
14.69443918,5,L2921596,2.802077398,9.08E-04,forest_loss_5
4.082893853,5,L2889249,1.25598204,4.92E-04,forest_loss_5
10.27955091,5,L2960422,1.68200426,8.54E-04,forest_loss_5
7.335856056,5,L717897,1.258993105,0.001018919,forest_loss_5
269.8380529,5,L271279,7.179805207,0.002975868,forest_loss_5
28.71537021,5,L1150366,2.375736161,0.001537448,forest_loss_5
11.07748812,5,L1138317,2.59040892,9.39E-04,forest_loss_5
139.3080943,5,L620970,4.775986637,6.73E-04,forest_loss_5
32.9713361,5,L2807001,2.898828457,0.001409838,forest_loss_5
59.35114917,5,L711719,3.239175882,0.006277138,forest_loss_5
12.06031765,5,L1877656,1.730353462,0.008955613,forest_loss_5
30.75045904,5,L200830,2.589964103,4.94E-04,forest_loss_5
95.16645998,5,L458792,5.883104866,4.75E-04,forest_loss_5
155.6967854,5,L305312,6.625675685,0.053456987,forest_loss_5
8.054821953,5,L886942,1.149968823,0.003149269,forest_loss_5
14.98169863,5,L127353,2.211383781,0.008653769,forest_loss_5
129.7488156,5,L148362,6.075697426,0.021219135,forest_loss_5
11.61341834,5,L796074,1.625463791,0.004128553,forest_loss_5
429.9630584,5,L109516,9.806453823,3.56E-04,forest_loss_5
331.5524457,5,L285884,7.351110814,2.74E-04,forest_loss_5
18.46289688,5,L304833,1.786136513,5.51E-04,forest_loss_5
4.349022249,5,L683555,0.840172943,4.79E-04,forest_loss_5
619.2460061,5,L191106,13.03461987,0.00104334,forest_loss_5
38.88254494,5,L715912,2.614425012,9.83E-04,forest_loss_5
243.095914,5,L1025768,6.201269384,8.63E-04,forest_loss_5
77.29235124,5,L1160385,5.247531585,0.008083881,forest_loss_5
75.65575155,5,L449982,3.474831634,0.001115285,forest_loss_5
180.2503623,5,L681420,5.608294963,3.33E-04,forest_loss_5
55.2938267,5,L209928,3.442792364,7.95E-04,forest_loss_5
60.04776679,5,L710606,4.637691061,0.001750337,forest_loss_5
172.2545638,5,L207391,6.151848882,0.002009533,forest_loss_5
357.1702097,5,L451783,11.86242988,0.001267876,forest_loss_5
218.2688057,5,L340861,10.2951507,0.005902978,forest_loss_5
65.17827951,5,L618326,3.798472575,0.016421965,forest_loss_5
